03_40_40_1000_QUICK_08
RE: 1000.000000
ITERACTIONS: 3000
VARIABLES = "X", "Y", "U", "V", "P"
0.587500,0.637500,-0.172831,-0.095597,0.000437
0.612500,0.637500,-0.171894,-0.122438,0.000667
0.637500,0.637500,-0.170335,-0.148784,0.000897
0.662500,0.637500,-0.167905,-0.174360,0.001125
0.687500,0.637500,-0.164317,-0.198788,0.001350
0.712500,0.637500,-0.159261,-0.221557,0.001570
0.737500,0.637500,-0.152427,-0.242008,0.001781
0.762500,0.637500,-0.143535,-0.259311,0.001979
0.787500,0.637500,-0.132372,-0.272454,0.002159
0.812500,0.637500,-0.118854,-0.280251,0.002315
0.837500,0.637500,-0.103081,-0.281364,0.002439
0.862500,0.637500,-0.085405,-0.274365,0.002522
0.887500,0.637500,-0.066492,-0.257826,0.002556
0.912500,0.637500,-0.047361,-0.230449,0.002532
0.937500,0.637500,-0.029383,-0.191225,0.002443
0.962500,0.637500,-0.014235,-0.139604,0.002284
0.987500,0.637500,-0.003798,-0.075632,0.002052
0.012500,0.662500,-0.004219,0.084096,-0.003264
0.037500,0.662500,-0.015671,0.153789,-0.003512
0.062500,0.662500,-0.031975,0.209014,-0.003671
0.087500,0.662500,-0.050886,0.249889,-0.003746
0.112500,0.662500,-0.070455,0.277289,-0.003745
0.137500,0.662500,-0.089159,0.292623,-0.003678
0.162500,0.662500,-0.105947,0.297605,-0.003557
0.187500,0.662500,-0.120211,0.294036,-0.003393
0.212500,0.662500,-0.131714,0.283652,-0.003196
0.237500,0.662500,-0.140505,0.268012,-0.002976
0.262500,0.662500,-0.146824,0.248455,-0.002741
0.287500,0.662500,-0.151023,0.226077,-0.002495
0.312500,0.662500,-0.153507,0.201742,-0.002244
0.337500,0.662500,-0.154685,0.176110,-0.001991
0.362500,0.662500,-0.154944,0.149664,-0.001737
0.387500,0.662500,-0.154627,0.122744,-0.001485
0.412500,0.662500,-0.154024,0.095574,-0.001234
0.437500,0.662500,-0.153368,0.068293,-0.000985
0.462500,0.662500,-0.152833,0.040974,-0.000737
0.487500,0.662500,-0.152535,0.013649,-0.000491
0.512500,0.662500,-0.152530,-0.013674,-0.000244
0.537500,0.662500,-0.152820,-0.040999,0.000003
0.562500,0.662500,-0.153345,-0.068319,0.000250
0.587500,0.662500,-0.153991,-0.095602,0.000499
0.612500,0.662500,-0.154585,-0.122774,0.000750
0.637500,0.662500,-0.154893,-0.149696,0.001003
0.662500,0.662500,-0.154625,-0.176144,0.001256
0.687500,0.662500,-0.153438,-0.201778,0.001509
0.712500,0.662500,-0.150946,-0.226113,0.001760
0.737500,0.662500,-0.146739,-0.248491,0.002006
0.762500,0.662500,-0.140413,-0.268046,0.002241
0.787500,0.662500,-0.131615,-0.283679,0.002461
0.812500,0.662500,-0.120105,-0.294053,0.002657
0.837500,0.662500,-0.105837,-0.297603,0.002821
0.862500,0.662500,-0.089045,-0.292592,0.002942
0.887500,0.662500,-0.070341,-0.277215,0.003009
0.912500,0.662500,-0.050777,-0.249754,0.003009
0.937500,0.662500,-0.031879,-0.208794,0.002933
0.962500,0.662500,-0.015601,-0.153458,0.002773
0.987500,0.662500,-0.004192,-0.083622,0.002525
0.012500,0.687500,-0.004686,0.093003,-0.003824
0.037500,0.687500,-0.017261,0.168912,-0.004088
0.062500,0.687500,-0.034797,0.227733,-0.004244
0.087500,0.687500,-0.054575,0.269860,-0.004299
0.112500,0.687500,-0.074319,0.296634,-0.004263
0.137500,0.687500,-0.092359,0.310024,-0.004152
0.162500,0.687500,-0.107645,0.312281,-0.003982
0.187500,0.687500,-0.119688,0.305668,-0.003767
0.212500,0.687500,-0.128432,0.292269,-0.003521
0.237500,0.687500,-0.134127,0.273882,-0.003254
0.262500,0.687500,-0.137204,0.251982,-0.002976
0.287500,0.687500,-0.138181,0.227728,-0.002691
0.312500,0.687500,-0.137596,0.201991,-0.002406
0.337500,0.687500,-0.135959,0.175404,-0.002122
0.362500,0.687500,-0.133727,0.148399,-0.001842
0.387500,0.687500,-0.131291,0.121257,-0.001566
0.412500,0.687500,-0.128970,0.094139,-0.001295
0.437500,0.687500,-0.127016,0.067119,-0.001027
0.462500,0.687500,-0.125613,0.040210,-0.000762
0.487500,0.687500,-0.124880,0.013383,-0.000499
0.512500,0.687500,-0.124876,-0.013415,-0.000236
0.537500,0.687500,-0.125602,-0.040242,0.000027
0.562500,0.687500,-0.126999,-0.067153,0.000292
0.587500,0.687500,-0.128945,-0.094174,0.000560
0.612500,0.687500,-0.131259,-0.121293,0.000832
0.637500,0.687500,-0.133689,-0.148437,0.001108
0.662500,0.687500,-0.135915,-0.175443,0.001388
0.687500,0.687500,-0.137546,-0.202032,0.001671
0.712500,0.687500,-0.138126,-0.227769,0.001957
0.737500,0.687500,-0.137144,-0.252023,0.002241
0.762500,0.687500,-0.134063,-0.273919,0.002519
0.787500,0.687500,-0.128365,-0.292300,0.002786
0.812500,0.687500,-0.119617,-0.305687,0.003032
0.837500,0.687500,-0.107572,-0.312280,0.003247
0.862500,0.687500,-0.092283,-0.309993,0.003417
0.887500,0.687500,-0.074242,-0.296558,0.003527
0.912500,0.687500,-0.054499,-0.269717,0.003562
0.937500,0.687500,-0.034728,-0.227498,0.003508
0.962500,0.687500,-0.017209,-0.168550,0.003351
0.987500,0.687500,-0.004666,-0.092479,0.003085
0.012500,0.712500,-0.005258,0.102949,-0.004491
0.037500,0.712500,-0.019163,0.185449,-0.004773
0.062500,0.712500,-0.038046,0.247617,-0.004919
0.087500,0.712500,-0.058575,0.290283,-0.004941
0.112500,0.712500,-0.078100,0.315482,-0.004856
0.137500,0.712500,-0.094826,0.325943,-0.004686
0.162500,0.712500,-0.107787,0.324611,-0.004451
0.187500,0.712500,-0.116701,0.314297,-0.004173
0.212500,0.712500,-0.121778,0.297464,-0.003866
0.237500,0.712500,-0.123533,0.276138,-0.003544
0.262500,0.712500,-0.122626,0.251899,-0.003216
0.287500,0.712500,-0.119761,0.225925,-0.002889
0.312500,0.712500,-0.115607,0.199057,-0.002566
0.337500,0.712500,-0.110766,0.171862,-0.002251
0.362500,0.712500,-0.105751,0.144695,-0.001943
0.387500,0.712500,-0.100983,0.117758,-0.001644
0.412500,0.712500,-0.096796,0.091133,-0.001352
0.437500,0.712500,-0.093445,0.064823,-0.001066
0.462500,0.712500,-0.091113,0.038773,-0.000785
0.487500,0.712500,-0.089917,0.012893,-0.000506
0.512500,0.712500,-0.089915,-0.012929,-0.000229
0.537500,0.712500,-0.091106,-0.038810,0.000050
0.562500,0.712500,-0.093433,-0.064860,0.000331
0.587500,0.712500,-0.096779,-0.091172,0.000617
0.612500,0.712500,-0.100962,-0.117798,0.000909
0.637500,0.712500,-0.105726,-0.144737,0.001208
0.662500,0.712500,-0.110738,-0.171904,0.001516
0.687500,0.712500,-0.115576,-0.199101,0.001831
0.712500,0.712500,-0.119728,-0.225968,0.002154
0.737500,0.712500,-0.122592,-0.251940,0.002481
0.762500,0.712500,-0.123498,-0.276175,0.002809
0.787500,0.712500,-0.121745,-0.297494,0.003131
0.812500,0.712500,-0.116668,-0.314315,0.003438
0.837500,0.712500,-0.107755,-0.324610,0.003717
0.862500,0.712500,-0.094793,-0.325912,0.003951
0.887500,0.712500,-0.078066,-0.315406,0.004121
0.912500,0.712500,-0.058538,-0.290139,0.004206
0.937500,0.712500,-0.038009,-0.247374,0.004184
0.962500,0.712500,-0.019132,-0.185069,0.004037
0.987500,0.712500,-0.005245,-0.102390,0.003754
0.012500,0.737500,-0.005972,0.114183,-0.005294
0.037500,0.737500,-0.021474,0.203628,-0.005594
0.062500,0.737500,-0.041805,0.268656,-0.005719
0.087500,0.737500,-0.062847,0.310816,-0.005690
0.112500,0.737500,-0.081537,0.333167,-0.005535
0.137500,0.737500,-0.096030,0.339480,-0.005283
0.162500,0.737500,-0.105571,0.333577,-0.004965
0.187500,0.737500,-0.110223,0.318897,-0.004607
0.212500,0.737500,-0.110565,0.298286,-0.004227
0.237500,0.737500,-0.107445,0.273952,-0.003840
0.262500,0.737500,-0.101787,0.247521,-0.003456
0.287500,0.737500,-0.094477,0.220130,-0.003081
0.312500,0.737500,-0.086307,0.192531,-0.002719
0.337500,0.737500,-0.077944,0.165185,-0.002371
0.362500,0.737500,-0.069930,0.138343,-0.002036
0.387500,0.737500,-0.062692,0.112105,-0.001714
0.412500,0.737500,-0.056556,0.086465,-0.001403
0.437500,0.737500,-0.051761,0.061348,-0.001100
0.462500,0.737500,-0.048477,0.036633,-0.000805
0.487500,0.737500,-0.046809,0.012170,-0.000513
0.512500,0.737500,-0.046807,-0.012208,-0.000222
0.537500,0.737500,-0.048473,-0.036672,0.000070
0.562500,0.737500,-0.051755,-0.061387,0.000366
0.587500,0.737500,-0.056547,-0.086505,0.000668
0.612500,0.737500,-0.062681,-0.112146,0.000979
0.637500,0.737500,-0.069918,-0.138386,0.001301
0.662500,0.737500,-0.077931,-0.165228,0.001636
0.687500,0.737500,-0.086295,-0.192574,0.001984
0.712500,0.737500,-0.094466,-0.220171,0.002347
0.737500,0.737500,-0.101778,-0.247559,0.002721
0.762500,0.737500,-0.107440,-0.273985,0.003105
0.787500,0.737500,-0.110565,-0.298311,0.003492
0.812500,0.737500,-0.110228,-0.318911,0.003872
0.837500,0.737500,-0.105582,-0.333572,0.004231
0.862500,0.737500,-0.096044,-0.339447,0.004549
0.887500,0.737500,-0.081550,-0.333091,0.004800
0.912500,0.737500,-0.062855,-0.310675,0.004956
0.937500,0.737500,-0.041805,-0.268415,0.004985
0.962500,0.737500,-0.021468,-0.203242,0.004859
0.987500,0.737500,-0.005969,-0.113604,0.004558
0.012500,0.762500,-0.006883,0.127045,-0.006274
0.037500,0.762500,-0.024316,0.223709,-0.006588
0.062500,0.762500,-0.046144,0.290738,-0.006674
0.087500,0.762500,-0.067239,0.330872,-0.006566
0.112500,0.762500,-0.084134,0.348697,-0.006309
0.137500,0.762500,-0.095094,0.349403,-0.005947
0.162500,0.762500,-0.099782,0.337884,-0.005520
0.187500,0.762500,-0.098789,0.318250,-0.005062
0.212500,0.762500,-0.093190,0.293679,-0.004594
0.237500,0.762500,-0.084221,0.266471,-0.004133
0.262500,0.762500,-0.073077,0.238201,-0.003687
0.287500,0.762500,-0.060811,0.209877,-0.003261
0.312500,0.762500,-0.048294,0.182099,-0.002858
0.337500,0.762500,-0.036218,0.155179,-0.002477
0.362500,0.762500,-0.025114,0.129233,-0.002116
0.387500,0.762500,-0.015379,0.104244,-0.001773
0.412500,0.762500,-0.007303,0.080115,-0.001445
0.437500,0.762500,-0.001090,0.056693,-0.001129
0.462500,0.762500,0.003121,0.033794,-0.000821
0.487500,0.762500,0.005247,0.011216,-0.000518
0.512500,0.762500,0.005248,-0.011254,-0.000217
0.537500,0.762500,0.003122,-0.033833,0.000086
0.562500,0.762500,-0.001089,-0.056732,0.000394
0.587500,0.762500,-0.007301,-0.080154,0.000710
0.612500,0.762500,-0.015378,-0.104284,0.001038
0.637500,0.762500,-0.025113,-0.129273,0.001381
0.662500,0.762500,-0.036219,-0.155220,0.001742
0.687500,0.762500,-0.048298,-0.182138,0.002123
0.712500,0.762500,-0.060819,-0.209913,0.002527
0.737500,0.762500,-0.073091,-0.238232,0.002952
0.762500,0.762500,-0.084243,-0.266496,0.003398
0.787500,0.762500,-0.093222,-0.293694,0.003860
0.812500,0.762500,-0.098832,-0.318253,0.004328
0.837500,0.762500,-0.099836,-0.337870,0.004787
0.862500,0.762500,-0.095157,-0.349365,0.005213
0.887500,0.762500,-0.084201,-0.348622,0.005575
0.912500,0.762500,-0.067300,-0.330739,0.005833
0.937500,0.762500,-0.046189,-0.290511,0.005941
0.962500,0.762500,-0.024342,-0.223335,0.005854
0.987500,0.762500,-0.006892,-0.126464,0.005539
0.012500,0.787500,-0.008064,0.142005,-0.007490
0.037500,0.787500,-0.027837,0.245972,-0.007809
0.062500,0.787500,-0.051068,0.313540,-0.007823
0.087500,0.787500,-0.071366,0.349464,-0.007592
0.112500,0.787500,-0.084974,0.360610,-0.007187
0.137500,0.787500,-0.090577,0.354054,-0.006674
0.162500,0.787500,-0.088579,0.335926,-0.006108
0.187500,0.787500,-0.080327,0.310966,-0.005526
0.212500,0.787500,-0.067508,0.282546,-0.004955
0.237500,0.787500,-0.051772,0.252901,-0.004410
0.262500,0.787500,-0.034553,0.223410,-0.003897
0.287500,0.787500,-0.017005,0.194855,-0.003419
0.312500,0.787500,-0.000014,0.167614,-0.002975
0.337500,0.787500,0.015769,0.141807,-0.002563
0.362500,0.787500,0.029877,0.117395,-0.002178
0.387500,0.787500,0.041982,0.094243,-0.001817
0.412500,0.787500,0.051865,0.072159,-0.001475
0.437500,0.787500,0.059379,0.050923,-0.001148
0.462500,0.787500,0.064432,0.030300,-0.000832
0.487500,0.787500,0.066971,0.010047,-0.000521
0.512500,0.787500,0.066971,-0.010083,-0.000213
0.537500,0.787500,0.064431,-0.030337,0.000097
0.562500,0.787500,0.059376,-0.050960,0.000414
0.587500,0.787500,0.051861,-0.072196,0.000741
0.612500,0.787500,0.041976,-0.094280,0.001082
0.637500,0.787500,0.029867,-0.117432,0.001443
0.662500,0.787500,0.015757,-0.141843,0.001828
0.687500,0.787500,-0.000031,-0.167647,0.002241
0.712500,0.787500,-0.017029,-0.194884,0.002684
0.737500,0.787500,-0.034585,-0.223432,0.003162
0.762500,0.787500,-0.051816,-0.252913,0.003676
0.787500,0.787500,-0.067565,-0.282547,0.004221
0.812500,0.787500,-0.080402,-0.310952,0.004793
0.837500,0.787500,-0.088672,-0.335895,0.005374
0.862500,0.787500,-0.090688,-0.354002,0.005941
0.887500,0.787500,-0.085097,-0.360530,0.006455
0.912500,0.787500,-0.071487,-0.349340,0.006860
0.937500,0.787500,-0.051169,-0.313337,0.007092
0.962500,0.787500,-0.027906,-0.245628,0.007077
0.987500,0.787500,-0.008090,-0.141446,0.006756
0.012500,0.812500,-0.009620,0.159715,-0.009032
0.037500,0.812500,-0.032192,0.270638,-0.009332
0.062500,0.812500,-0.056395,0.336316,-0.009216
0.087500,0.812500,-0.074352,0.364945,-0.008792
0.112500,0.812500,-0.082379,0.366767,-0.008173
0.137500,0.812500,-0.080129,0.351252,-0.007456
0.162500,0.812500,-0.069198,0.325801,-0.006710
0.187500,0.812500,-0.051936,0.295579,-0.005980
0.212500,0.812500,-0.030701,0.263881,-0.005291
0.237500,0.812500,-0.007508,0.232639,-0.004654
0.262500,0.812500,0.016077,0.202870,-0.004072
0.287500,0.812500,0.038910,0.175017,-0.003542
0.312500,0.812500,0.060195,0.149177,-0.003061
0.337500,0.812500,0.079401,0.125256,-0.002621
0.362500,0.812500,0.096188,0.103054,-0.002217
0.387500,0.812500,0.110346,0.082322,-0.001842
0.412500,0.812500,0.121754,0.062791,-0.001491
0.437500,0.812500,0.130343,0.044189,-0.001157
0.462500,0.812500,0.136081,0.026245,-0.000837
0.487500,0.812500,0.138952,0.008694,-0.000523
0.512500,0.812500,0.138950,-0.008727,-0.000212
0.537500,0.812500,0.136077,-0.026278,0.000102
0.562500,0.812500,0.130336,-0.044222,0.000423
0.587500,0.812500,0.121744,-0.062824,0.000756
0.612500,0.812500,0.110333,-0.082354,0.001107
0.637500,0.812500,0.096171,-0.103085,0.001482
0.662500,0.812500,0.079380,-0.125285,0.001886
0.687500,0.812500,0.060167,-0.149202,0.002326
0.712500,0.812500,0.038874,-0.175035,0.002808
0.737500,0.812500,0.016032,-0.202880,0.003338
0.762500,0.812500,-0.007566,-0.232636,0.003920
0.787500,0.812500,-0.030775,-0.263862,0.004558
0.812500,0.812500,-0.052032,-0.295542,0.005247
0.837500,0.812500,-0.069321,-0.325744,0.005977
0.862500,0.812500,-0.080281,-0.351175,0.006724
0.887500,0.812500,-0.082557,-0.366670,0.007442
0.912500,0.812500,-0.074542,-0.364823,0.008062
0.937500,0.812500,-0.056567,-0.336146,0.008488
0.962500,0.812500,-0.032322,-0.270350,0.008603
0.987500,0.812500,-0.009674,-0.159210,0.008297
0.012500,0.837500,-0.011686,0.181073,-0.011039
0.037500,0.837500,-0.037457,0.297685,-0.011269
0.062500,0.837500,-0.061463,0.357491,-0.010918
0.087500,0.837500,-0.074337,0.374605,-0.010186
0.112500,0.837500,-0.073326,0.364126,-0.009257
0.137500,0.837500,-0.059957,0.338276,-0.008266
0.162500,0.837500,-0.037559,0.305449,-0.007297
0.187500,0.837500,-0.009647,0.270757,-0.006394
0.212500,0.837500,0.020829,0.236993,-0.005575
0.237500,0.837500,0.051678,0.205486,-0.004844
0.262500,0.837500,0.081400,0.176717,-0.004194
0.287500,0.837500,0.109034,0.150704,-0.003618
0.312500,0.837500,0.134006,0.127235,-0.003104
0.337500,0.837500,0.155996,0.106003,-0.002643
0.362500,0.837500,0.174853,0.086666,-0.002226
0.387500,0.837500,0.190521,0.068886,-0.001844
0.412500,0.837500,0.203001,0.052342,-0.001489
0.437500,0.837500,0.212319,0.036733,-0.001154
0.462500,0.837500,0.218508,0.021777,-0.000834
0.487500,0.837500,0.221594,0.007207,-0.000522
0.512500,0.837500,0.221592,-0.007235,-0.000213
0.537500,0.837500,0.218502,-0.021805,0.000099
0.562500,0.837500,0.212310,-0.036761,0.000419
0.587500,0.837500,0.202988,-0.052369,0.000754
0.612500,0.837500,0.190503,-0.068912,0.001109
0.637500,0.837500,0.174831,-0.086691,0.001491
0.662500,0.837500,0.155969,-0.106025,0.001909
0.687500,0.837500,0.133972,-0.127252,0.002370
0.712500,0.837500,0.108993,-0.150712,0.002884
0.737500,0.837500,0.081349,-0.176714,0.003460
0.762500,0.837500,0.051615,-0.205468,0.004110
0.787500,0.837500,0.020749,-0.236954,0.004841
0.812500,0.837500,-0.009750,-0.270693,0.005660
0.837500,0.837500,-0.037694,-0.305358,0.006564
0.862500,0.837500,-0.060132,-0.338160,0.007534
0.887500,0.837500,-0.073547,-0.363992,0.008526
0.912500,0.837500,-0.074595,-0.374466,0.009458
0.937500,0.837500,-0.061723,-0.357347,0.010193
0.962500,0.837500,-0.037684,-0.297479,0.010543
0.987500,0.837500,-0.011789,-0.180672,0.010305
0.012500,0.862500,-0.014405,0.207268,-0.013743
0.037500,0.862500,-0.043377,0.326358,-0.013782
0.062500,0.862500,-0.064428,0.373897,-0.013000
0.087500,0.862500,-0.067467,0.374117,-0.011777
0.112500,0.862500,-0.052451,0.348589,-0.010403
0.137500,0.862500,-0.024062,0.312056,-0.009054
0.162500,0.862500,0.012194,0.273018,-0.007817
0.187500,0.862500,0.051764,0.235708,-0.006723
0.212500,0.862500,0.091466,0.201866,-0.005772
0.237500,0.862500,0.129306,0.171926,-0.004952
0.262500,0.862500,0.164156,0.145708,-0.004244
0.287500,0.862500,0.195449,0.122786,-0.003631
0.312500,0.862500,0.222966,0.102666,-0.003095
0.337500,0.862500,0.246684,0.084866,-0.002622
0.362500,0.862500,0.266679,0.068952,-0.002200
0.387500,0.862500,0.283075,0.054537,-0.001818
0.412500,0.862500,0.296004,0.041283,-0.001466
0.437500,0.862500,0.305584,0.028894,-0.001137
0.462500,0.862500,0.311914,0.017099,-0.000823
0.487500,0.862500,0.315061,0.005654,-0.000518
0.512500,0.862500,0.315059,-0.005677,-0.000217
0.537500,0.862500,0.311908,-0.017122,0.000088
0.562500,0.862500,0.305573,-0.028916,0.000402
0.587500,0.862500,0.295988,-0.041305,0.000731
0.612500,0.862500,0.283055,-0.054557,0.001083
0.637500,0.862500,0.266654,-0.068970,0.001466
0.662500,0.862500,0.246653,-0.084881,0.001888
0.687500,0.862500,0.222930,-0.102674,0.002361
0.712500,0.862500,0.195407,-0.122786,0.002896
0.737500,0.862500,0.164106,-0.145695,0.003510
0.762500,0.862500,0.129247,-0.171893,0.004218
0.787500,0.862500,0.091394,-0.201808,0.005038
0.812500,0.862500,0.051674,-0.235618,0.005989
0.837500,0.862500,0.012075,-0.272889,0.007084
0.862500,0.862500,-0.024225,-0.311889,0.008322
0.887500,0.862500,-0.052677,-0.348395,0.009673
0.912500,0.862500,-0.067767,-0.373924,0.011050
0.937500,0.862500,-0.064779,-0.373747,0.012278
0.962500,0.862500,-0.043747,-0.326246,0.013062
0.987500,0.862500,-0.014592,-0.207052,0.013013
0.012500,0.887500,-0.017790,0.239665,-0.017546
0.037500,0.887500,-0.048562,0.353945,-0.017102
0.062500,0.887500,-0.060602,0.379445,-0.015522
0.087500,0.887500,-0.045951,0.356967,-0.013520
0.112500,0.887500,-0.010467,0.315243,-0.011524
0.137500,0.887500,0.036705,0.269842,-0.009730
0.162500,0.887500,0.088062,0.227620,-0.008194
0.187500,0.887500,0.138770,0.190829,-0.006908
0.212500,0.887500,0.186173,0.159642,-0.005838
0.237500,0.887500,0.229038,0.133445,-0.004947
0.262500,0.887500,0.266961,0.111419,-0.004199
0.287500,0.887500,0.299968,0.092777,-0.003566
0.312500,0.887500,0.328291,0.076836,-0.003023
0.337500,0.887500,0.352238,0.063033,-0.002551
0.362500,0.887500,0.372125,0.050904,-0.002135
0.387500,0.887500,0.388241,0.040073,-0.001761
0.412500,0.887500,0.400834,0.030227,-0.001420
0.437500,0.887500,0.410105,0.021101,-0.001103
0.462500,0.887500,0.416202,0.012467,-0.000803
0.487500,0.887500,0.419225,0.004119,-0.000512
0.512500,0.887500,0.419222,-0.004135,-0.000223
0.537500,0.887500,0.416195,-0.012483,0.000068
0.562500,0.887500,0.410093,-0.021117,0.000369
0.587500,0.887500,0.400818,-0.030242,0.000686
0.612500,0.887500,0.388220,-0.040087,0.001026
0.637500,0.887500,0.372099,-0.050916,0.001400
0.662500,0.887500,0.352208,-0.063041,0.001816
0.687500,0.887500,0.328256,-0.076838,0.002289
0.712500,0.887500,0.299929,-0.092769,0.002832
0.737500,0.887500,0.266918,-0.111398,0.003465
0.762500,0.887500,0.228992,-0.133404,0.004213
0.787500,0.887500,0.186122,-0.159573,0.005104
0.812500,0.887500,0.138712,-0.190721,0.006174
0.837500,0.887500,0.087989,-0.227463,0.007461
0.862500,0.887500,0.036602,-0.269627,0.008997
0.887500,0.887500,-0.010629,-0.314972,0.010792
0.912500,0.887500,-0.046211,-0.356673,0.012791
0.937500,0.887500,-0.060982,-0.379214,0.014803
0.962500,0.887500,-0.049086,-0.353893,0.016390
0.987500,0.887500,-0.018094,-0.239736,0.016829
0.012500,0.912500,-0.021101,0.278869,-0.023188
0.037500,0.912500,-0.048001,0.372782,-0.021538
0.062500,0.912500,-0.038470,0.363184,-0.018464
0.087500,0.912500,0.005548,0.314572,-0.015255
0.112500,0.912500,0.068007,0.259699,-0.012444
0.137500,0.912500,0.135432,0.210791,-0.010148
0.162500,0.912500,0.200107,0.170640,-0.008322
0.187500,0.912500,0.258605,0.138604,-0.006877
0.212500,0.912500,0.309907,0.113165,-0.005726
0.237500,0.912500,0.354134,0.092832,-0.004798
0.262500,0.912500,0.391863,0.076382,-0.004040
0.287500,0.912500,0.423796,0.062876,-0.003411
0.312500,0.912500,0.450607,0.051604,-0.002880
0.337500,0.912500,0.472895,0.042032,-0.002424
0.362500,0.912500,0.491160,0.033755,-0.002026
0.387500,0.912500,0.505810,0.026458,-0.001672
0.412500,0.912500,0.517169,0.019892,-0.001351
0.437500,0.912500,0.525482,0.013853,-0.001054
0.462500,0.912500,0.530928,0.008173,-0.000773
0.487500,0.912500,0.533622,0.002698,-0.000502
0.512500,0.912500,0.533620,-0.002708,-0.000233
0.537500,0.912500,0.530922,-0.008183,0.000038
0.562500,0.912500,0.525471,-0.013863,0.000319
0.587500,0.912500,0.517153,-0.019901,0.000616
0.612500,0.912500,0.505790,-0.026466,0.000937
0.637500,0.912500,0.491136,-0.033761,0.001291
0.662500,0.912500,0.472867,-0.042035,0.001690
0.687500,0.912500,0.450577,-0.051601,0.002145
0.712500,0.912500,0.423763,-0.062864,0.002676
0.737500,0.912500,0.391831,-0.076358,0.003306
0.762500,0.912500,0.354104,-0.092789,0.004064
0.787500,0.912500,0.309883,-0.113095,0.004992
0.812500,0.912500,0.258590,-0.138495,0.006143
0.837500,0.912500,0.200103,-0.170477,0.007588
0.862500,0.912500,0.135437,-0.210556,0.009413
0.887500,0.912500,0.068002,-0.259376,0.011709
0.912500,0.912500,0.005489,-0.314171,0.014521
0.937500,0.912500,-0.038658,-0.362796,0.017738
0.962500,0.912500,-0.048453,-0.372701,0.020828
0.987500,0.912500,-0.021416,-0.279245,0.022514
0.012500,0.937500,-0.019997,0.319962,-0.032160
0.037500,0.937500,-0.025044,0.363631,-0.027373
0.062500,0.937500,0.029478,0.308283,-0.021536
0.087500,0.937500,0.115661,0.239273,-0.016592
0.112500,0.937500,0.206379,0.181822,-0.012846
0.137500,0.937500,0.288785,0.138838,-0.010095
0.162500,0.937500,0.359208,0.107498,-0.008068
0.187500,0.937500,0.417936,0.084522,-0.006551
0.212500,0.937500,0.466508,0.067374,-0.005389
0.237500,0.937500,0.506618,0.054286,-0.004480
0.262500,0.937500,0.539755,0.044063,-0.003752
0.287500,0.937500,0.567126,0.035893,-0.003157
0.312500,0.937500,0.589683,0.029219,-0.002661
0.337500,0.937500,0.608166,0.023649,-0.002239
0.362500,0.937500,0.623144,0.018898,-0.001874
0.387500,0.937500,0.635055,0.014756,-0.001550
0.412500,0.937500,0.644229,0.011062,-0.001258
0.437500,0.937500,0.650912,0.007688,-0.000988
0.462500,0.937500,0.655276,0.004530,-0.000734
0.487500,0.937500,0.657430,0.001495,-0.000489
0.512500,0.937500,0.657428,-0.001499,-0.000246
0.537500,0.937500,0.655270,-0.004534,-0.000001
0.562500,0.937500,0.650903,-0.007692,0.000253
0.587500,0.937500,0.644216,-0.011065,0.000523
0.612500,0.937500,0.635038,-0.014758,0.000815
0.637500,0.937500,0.623124,-0.018898,0.001139
0.662500,0.937500,0.608143,-0.023647,0.001505
0.687500,0.937500,0.589659,-0.029213,0.001927
0.712500,0.937500,0.567102,-0.035880,0.002423
0.737500,0.937500,0.539734,-0.044040,0.003018
0.762500,0.937500,0.506604,-0.054249,0.003746
0.787500,0.937500,0.466507,-0.067315,0.004655
0.812500,0.937500,0.417957,-0.084432,0.005817
0.837500,0.937500,0.359267,-0.107362,0.007333
0.862500,0.937500,0.288901,-0.138638,0.009358
0.887500,0.937500,0.206578,-0.181535,0.012107
0.912500,0.937500,0.115963,-0.238882,0.015847
0.937500,0.937500,0.029859,-0.307833,0.020783
0.962500,0.937500,-0.024476,-0.363605,0.026632
0.987500,0.937500,-0.019633,-0.320293,0.031569
0.012500,0.962500,0.006926,0.330172,-0.047744
0.037500,0.962500,0.075245,0.286471,-0.034362
0.062500,0.962500,0.205443,0.199819,-0.023725
0.087500,0.962500,0.332036,0.134764,-0.016743
0.112500,0.962500,0.434556,0.092806,-0.012273
0.137500,0.962500,0.513396,0.066248,-0.009336
0.162500,0.962500,0.573726,0.048998,-0.007322
0.187500,0.962500,0.620409,0.037333,-0.005882
0.212500,0.962500,0.657073,0.029108,-0.004811
0.237500,0.962500,0.686260,0.023083,-0.003988
0.262500,0.962500,0.709740,0.018515,-0.003337
0.287500,0.962500,0.728755,0.014948,-0.002810
0.312500,0.962500,0.744194,0.012085,-0.002372
0.337500,0.962500,0.756699,0.009729,-0.002002
0.362500,0.962500,0.766745,0.007742,-0.001681
0.387500,0.962500,0.774679,0.006026,-0.001399
0.412500,0.962500,0.780759,0.004506,-0.001144
0.437500,0.962500,0.785171,0.003126,-0.000909
0.462500,0.962500,0.788044,0.001840,-0.000687
0.487500,0.962500,0.789460,0.000607,-0.000473
0.512500,0.962500,0.789459,-0.000609,-0.000262
0.537500,0.962500,0.788040,-0.001842,-0.000048
0.562500,0.962500,0.785164,-0.003128,0.000173
0.587500,0.962500,0.780750,-0.004508,0.000408
0.612500,0.962500,0.774668,-0.006026,0.000663
0.637500,0.962500,0.766731,-0.007742,0.000946
