02_129_129_1000_UDS_08
RE: 1000.000000
ITERACTIONS: 3000
VARIABLES = "X", "Y", "U", "V", "P"
0.267442,0.500000,-0.140109,0.172553,-0.000943
0.275194,0.500000,-0.144299,0.169465,-0.000925
0.282946,0.500000,-0.148359,0.166078,-0.000907
0.290698,0.500000,-0.152286,0.162406,-0.000887
0.298450,0.500000,-0.156076,0.158463,-0.000866
0.306202,0.500000,-0.159728,0.154264,-0.000843
0.313953,0.500000,-0.163237,0.149821,-0.000819
0.321705,0.500000,-0.166603,0.145149,-0.000795
0.329457,0.500000,-0.169824,0.140260,-0.000769
0.337209,0.500000,-0.172899,0.135168,-0.000742
0.344961,0.500000,-0.175828,0.129884,-0.000714
0.352713,0.500000,-0.178609,0.124420,-0.000685
0.360465,0.500000,-0.181243,0.118788,-0.000656
0.368217,0.500000,-0.183730,0.113000,-0.000625
0.375969,0.500000,-0.186069,0.107066,-0.000594
0.383721,0.500000,-0.188262,0.100997,-0.000562
0.391473,0.500000,-0.190309,0.094803,-0.000530
0.399225,0.500000,-0.192210,0.088494,-0.000496
0.406977,0.500000,-0.193966,0.082080,-0.000463
0.414729,0.500000,-0.195578,0.075570,-0.000428
0.422481,0.500000,-0.197046,0.068973,-0.000393
0.430233,0.500000,-0.198372,0.062297,-0.000358
0.437984,0.500000,-0.199555,0.055552,-0.000322
0.445736,0.500000,-0.200597,0.048746,-0.000285
0.453488,0.500000,-0.201498,0.041886,-0.000249
0.461240,0.500000,-0.202258,0.034981,-0.000211
0.468992,0.500000,-0.202879,0.028039,-0.000174
0.476744,0.500000,-0.203361,0.021066,-0.000136
0.484496,0.500000,-0.203704,0.014072,-0.000098
0.492248,0.500000,-0.203908,0.007062,-0.000060
0.500000,0.500000,-0.203973,0.000045,-0.000021
0.507752,0.500000,-0.203900,-0.006972,0.000017
0.515504,0.500000,-0.203689,-0.013982,0.000056
0.523256,0.500000,-0.203339,-0.020977,0.000095
0.531008,0.500000,-0.202850,-0.027950,0.000134
0.538760,0.500000,-0.202221,-0.034893,0.000173
0.546512,0.500000,-0.201453,-0.041798,0.000212
0.554264,0.500000,-0.200545,-0.048659,0.000251
0.562016,0.500000,-0.199496,-0.055466,0.000291
0.569767,0.500000,-0.198306,-0.062212,0.000329
0.577519,0.500000,-0.196974,-0.068888,0.000368
0.585271,0.500000,-0.195499,-0.075487,0.000407
0.593023,0.500000,-0.193880,-0.081998,0.000445
0.600775,0.500000,-0.192118,-0.088414,0.000484
0.608527,0.500000,-0.190211,-0.094724,0.000522
0.616279,0.500000,-0.188158,-0.100920,0.000559
0.624031,0.500000,-0.185959,-0.106990,0.000596
0.631783,0.500000,-0.183614,-0.112926,0.000633
0.639535,0.500000,-0.181122,-0.118716,0.000669
0.647287,0.500000,-0.178482,-0.124349,0.000705
0.655039,0.500000,-0.175696,-0.129815,0.000740
0.662791,0.500000,-0.172763,-0.135101,0.000775
0.670543,0.500000,-0.169683,-0.140195,0.000809
0.678295,0.500000,-0.166458,-0.145086,0.000842
0.686047,0.500000,-0.163088,-0.149760,0.000874
0.693798,0.500000,-0.159575,-0.154204,0.000906
0.701550,0.500000,-0.155921,-0.158405,0.000936
0.709302,0.500000,-0.152127,-0.162350,0.000966
0.717054,0.500000,-0.148198,-0.166024,0.000994
0.724806,0.500000,-0.144135,-0.169413,0.001021
0.732558,0.500000,-0.139943,-0.172503,0.001047
0.740310,0.500000,-0.135627,-0.175278,0.001072
0.748062,0.500000,-0.131191,-0.177725,0.001095
0.755814,0.500000,-0.126641,-0.179829,0.001117
0.763566,0.500000,-0.121985,-0.181574,0.001137
0.771318,0.500000,-0.117228,-0.182945,0.001156
0.779070,0.500000,-0.112381,-0.183928,0.001173
0.786822,0.500000,-0.107450,-0.184509,0.001188
0.794574,0.500000,-0.102447,-0.184672,0.001202
0.802326,0.500000,-0.097382,-0.184403,0.001213
0.810078,0.500000,-0.092267,-0.183690,0.001223
0.817829,0.500000,-0.087114,-0.182518,0.001230
0.825581,0.500000,-0.081938,-0.180874,0.001235
0.833333,0.500000,-0.076752,-0.178748,0.001238
0.841085,0.500000,-0.071572,-0.176127,0.001239
0.848837,0.500000,-0.066414,-0.173000,0.001237
0.856589,0.500000,-0.061297,-0.169359,0.001232
0.864341,0.500000,-0.056238,-0.165196,0.001226
0.872093,0.500000,-0.051256,-0.160502,0.001216
0.879845,0.500000,-0.046372,-0.155272,0.001204
0.887597,0.500000,-0.041606,-0.149501,0.001189
0.895349,0.500000,-0.036980,-0.143187,0.001172
0.903101,0.500000,-0.032516,-0.136326,0.001151
0.910853,0.500000,-0.028237,-0.128921,0.001128
0.918605,0.500000,-0.024166,-0.120971,0.001102
0.926357,0.500000,-0.020327,-0.112481,0.001073
0.934109,0.500000,-0.016745,-0.103457,0.001041
0.941860,0.500000,-0.013442,-0.093904,0.001006
0.949612,0.500000,-0.010445,-0.083834,0.000968
0.957364,0.500000,-0.007778,-0.073256,0.000927
0.965116,0.500000,-0.005465,-0.062185,0.000883
0.972868,0.500000,-0.003530,-0.050634,0.000836
0.980620,0.500000,-0.001999,-0.038622,0.000786
0.988372,0.500000,-0.000893,-0.026167,0.000733
0.996124,0.500000,-0.000224,-0.013295,0.000681
0.003876,0.507752,-0.000229,0.013792,-0.000318
0.011628,0.507752,-0.000920,0.027151,-0.000381
0.019380,0.507752,-0.002067,0.040062,-0.000442
0.027132,0.507752,-0.003649,0.052504,-0.000501
0.034884,0.507752,-0.005643,0.064457,-0.000557
0.042636,0.507752,-0.008022,0.075904,-0.000610
0.050388,0.507752,-0.010763,0.086830,-0.000660
0.058140,0.507752,-0.013839,0.097222,-0.000707
0.065891,0.507752,-0.017224,0.107069,-0.000752
0.073643,0.507752,-0.020894,0.116363,-0.000793
0.081395,0.507752,-0.024822,0.125096,-0.000832
0.089147,0.507752,-0.028983,0.133264,-0.000868
0.096899,0.507752,-0.033354,0.140863,-0.000900
0.104651,0.507752,-0.037909,0.147893,-0.000930
0.112403,0.507752,-0.042624,0.154355,-0.000957
0.120155,0.507752,-0.047478,0.160251,-0.000982
0.127907,0.507752,-0.052447,0.165584,-0.001003
0.135659,0.507752,-0.057511,0.170361,-0.001022
0.143411,0.507752,-0.062648,0.174588,-0.001039
0.151163,0.507752,-0.067839,0.178273,-0.001052
0.158915,0.507752,-0.073065,0.181426,-0.001063
0.166667,0.507752,-0.078308,0.184057,-0.001072
0.174419,0.507752,-0.083552,0.186178,-0.001078
0.182171,0.507752,-0.088781,0.187800,-0.001082
0.189922,0.507752,-0.093980,0.188938,-0.001084
0.197674,0.507752,-0.099136,0.189604,-0.001083
0.205426,0.507752,-0.104235,0.189812,-0.001080
0.213178,0.507752,-0.109266,0.189579,-0.001076
0.220930,0.507752,-0.114218,0.188917,-0.001069
0.228682,0.507752,-0.119082,0.187844,-0.001060
0.236434,0.507752,-0.123848,0.186374,-0.001049
0.244186,0.507752,-0.128509,0.184523,-0.001037
0.251938,0.507752,-0.133057,0.182307,-0.001023
0.259690,0.507752,-0.137487,0.179741,-0.001007
0.267442,0.507752,-0.141792,0.176841,-0.000990
0.275194,0.507752,-0.145968,0.173623,-0.000971
0.282946,0.507752,-0.150011,0.170102,-0.000951
0.290698,0.507752,-0.153916,0.166292,-0.000930
0.298450,0.507752,-0.157682,0.162208,-0.000907
0.306202,0.507752,-0.161306,0.157866,-0.000883
0.313953,0.507752,-0.164785,0.153279,-0.000858
0.321705,0.507752,-0.168119,0.148460,-0.000831
0.329457,0.507752,-0.171306,0.143424,-0.000804
0.337209,0.507752,-0.174346,0.138183,-0.000775
0.344961,0.507752,-0.177237,0.132751,-0.000746
0.352713,0.507752,-0.179982,0.127138,-0.000715
0.360465,0.507752,-0.182578,0.121358,-0.000684
0.368217,0.507752,-0.185027,0.115421,-0.000652
0.375969,0.507752,-0.187329,0.109339,-0.000619
0.383721,0.507752,-0.189486,0.103123,-0.000586
0.391473,0.507752,-0.191497,0.096782,-0.000552
0.399225,0.507752,-0.193363,0.090328,-0.000517
0.406977,0.507752,-0.195086,0.083768,-0.000481
0.414729,0.507752,-0.196666,0.077114,-0.000445
0.422481,0.507752,-0.198105,0.070373,-0.000409
0.430233,0.507752,-0.199403,0.063555,-0.000372
0.437984,0.507752,-0.200562,0.056668,-0.000334
0.445736,0.507752,-0.201581,0.049720,-0.000296
0.453488,0.507752,-0.202462,0.042720,-0.000258
0.461240,0.507752,-0.203206,0.035675,-0.000219
0.468992,0.507752,-0.203813,0.028593,-0.000180
0.476744,0.507752,-0.204284,0.021482,-0.000141
0.484496,0.507752,-0.204619,0.014348,-0.000101
0.492248,0.507752,-0.204818,0.007200,-0.000061
0.500000,0.507752,-0.204882,0.000045,-0.000021
0.507752,0.507752,-0.204811,-0.007111,0.000019
0.515504,0.507752,-0.204604,-0.014259,0.000059
0.523256,0.507752,-0.204262,-0.021393,0.000100
0.531008,0.507752,-0.203784,-0.028504,0.000140
0.538760,0.507752,-0.203170,-0.035587,0.000181
0.546512,0.507752,-0.202419,-0.042632,0.000222
0.554264,0.507752,-0.201531,-0.049633,0.000262
0.562016,0.507752,-0.200504,-0.056582,0.000303
0.569767,0.507752,-0.199339,-0.063470,0.000343
0.577519,0.507752,-0.198035,-0.070289,0.000384
0.585271,0.507752,-0.196589,-0.077031,0.000424
0.593023,0.507752,-0.195002,-0.083687,0.000464
0.600775,0.507752,-0.193273,-0.090247,0.000504
0.608527,0.507752,-0.191401,-0.096704,0.000544
0.616279,0.507752,-0.189384,-0.103046,0.000583
0.624031,0.507752,-0.187222,-0.109264,0.000622
0.631783,0.507752,-0.184914,-0.115347,0.000660
0.639535,0.507752,-0.182459,-0.121286,0.000698
0.647287,0.507752,-0.179858,-0.127068,0.000735
0.655039,0.507752,-0.177109,-0.132682,0.000772
0.662791,0.507752,-0.174212,-0.138117,0.000808
0.670543,0.507752,-0.171168,-0.143359,0.000844
0.678295,0.507752,-0.167977,-0.148397,0.000879
0.686047,0.507752,-0.164640,-0.153217,0.000912
0.693798,0.507752,-0.161157,-0.157806,0.000945
0.701550,0.507752,-0.157530,-0.162151,0.000978
0.709302,0.507752,-0.153762,-0.166236,0.001009
0.717054,0.507752,-0.149853,-0.170047,0.001039
0.724806,0.507752,-0.145808,-0.173571,0.001067
0.732558,0.507752,-0.141631,-0.176791,0.001095
0.740310,0.507752,-0.137324,-0.179692,0.001121
0.748062,0.507752,-0.132893,-0.182259,0.001146
0.755814,0.507752,-0.128344,-0.184477,0.001169
0.763566,0.507752,-0.123682,-0.186329,0.001191
0.771318,0.507752,-0.118916,-0.187800,0.001211
0.779070,0.507752,-0.114052,-0.188874,0.001229
0.786822,0.507752,-0.109100,-0.189536,0.001246
0.794574,0.507752,-0.104070,-0.189771,0.001261
0.802326,0.507752,-0.098973,-0.189562,0.001273
0.810078,0.507752,-0.093819,-0.188896,0.001284
0.817829,0.507752,-0.088623,-0.187759,0.001292
0.825581,0.507752,-0.083396,-0.186136,0.001298
0.833333,0.507752,-0.078155,-0.184014,0.001302
0.841085,0.507752,-0.072916,-0.181382,0.001304
0.848837,0.507752,-0.067693,-0.178228,0.001302
0.856589,0.507752,-0.062507,-0.174541,0.001299
0.864341,0.507752,-0.057375,-0.170312,0.001293
0.872093,0.507752,-0.052316,-0.165533,0.001284
0.879845,0.507752,-0.047353,-0.160197,0.001272
0.887597,0.507752,-0.042505,-0.154299,0.001257
0.895349,0.507752,-0.037796,-0.147835,0.001240
0.903101,0.507752,-0.033248,-0.140802,0.001220
0.910853,0.507752,-0.028885,-0.133200,0.001196
0.918605,0.507752,-0.024731,-0.125030,0.001170
0.926357,0.507752,-0.020811,-0.116295,0.001141
0.934109,0.507752,-0.017150,-0.107001,0.001108
0.941860,0.507752,-0.013774,-0.097154,0.001072
0.949612,0.507752,-0.010707,-0.086763,0.001034
0.957364,0.507752,-0.007977,-0.075841,0.000992
0.965116,0.507752,-0.005607,-0.064399,0.000947
0.972868,0.507752,-0.003624,-0.052453,0.000899
0.980620,0.507752,-0.002053,-0.040022,0.000848
0.988372,0.507752,-0.000917,-0.027124,0.000794
0.996124,0.507752,-0.000231,-0.013784,0.000739
0.003876,0.515504,-0.000236,0.014298,-0.000379
0.011628,0.515504,-0.000945,0.028136,-0.000443
0.019380,0.515504,-0.002122,0.041501,-0.000506
0.027132,0.515504,-0.003745,0.054371,-0.000566
0.034884,0.515504,-0.005788,0.066728,-0.000623
0.042636,0.515504,-0.008225,0.078552,-0.000677
0.050388,0.515504,-0.011030,0.089830,-0.000728
0.058140,0.515504,-0.014177,0.100547,-0.000776
0.065891,0.515504,-0.017637,0.110693,-0.000821
0.073643,0.515504,-0.021386,0.120260,-0.000863
0.081395,0.515504,-0.025396,0.129240,-0.000902
0.089147,0.515504,-0.029641,0.137629,-0.000938
0.096899,0.515504,-0.034096,0.145426,-0.000971
0.104651,0.515504,-0.038735,0.152628,-0.001001
0.112403,0.515504,-0.043534,0.159238,-0.001028
0.120155,0.515504,-0.048469,0.165259,-0.001052
0.127907,0.515504,-0.053517,0.170695,-0.001073
0.135659,0.515504,-0.058656,0.175554,-0.001092
0.143411,0.515504,-0.063864,0.179842,-0.001107
0.151163,0.515504,-0.069122,0.183568,-0.001120
0.158915,0.515504,-0.074411,0.186745,-0.001130
0.166667,0.515504,-0.079711,0.189381,-0.001138
0.174419,0.515504,-0.085006,0.191491,-0.001143
0.182171,0.515504,-0.090281,0.193088,-0.001146
0.189922,0.515504,-0.095520,0.194184,-0.001147
0.197674,0.515504,-0.100709,0.194797,-0.001145
0.205426,0.515504,-0.105835,0.194939,-0.001141
0.213178,0.515504,-0.110888,0.194628,-0.001135
0.220930,0.515504,-0.115856,0.193879,-0.001127
0.228682,0.515504,-0.120729,0.192709,-0.001117
0.236434,0.515504,-0.125499,0.191134,-0.001105
0.244186,0.515504,-0.130158,0.189171,-0.001091
0.251938,0.515504,-0.134700,0.186835,-0.001075
0.259690,0.515504,-0.139118,0.184144,-0.001058
0.267442,0.515504,-0.143406,0.181115,-0.001039
0.275194,0.515504,-0.147561,0.177762,-0.001019
0.282946,0.515504,-0.151579,0.174102,-0.000997
0.290698,0.515504,-0.155456,0.170151,-0.000974
0.298450,0.515504,-0.159190,0.165924,-0.000949
0.306202,0.515504,-0.162779,0.161436,-0.000924
0.313953,0.515504,-0.166221,0.156701,-0.000897
0.321705,0.515504,-0.169515,0.151735,-0.000869
0.329457,0.515504,-0.172661,0.146550,-0.000840
0.337209,0.515504,-0.175659,0.141160,-0.000809
0.344961,0.515504,-0.178508,0.135578,-0.000778
0.352713,0.515504,-0.181208,0.129816,-0.000746
0.360465,0.515504,-0.183761,0.123887,-0.000714
0.368217,0.515504,-0.186166,0.117802,-0.000680
0.375969,0.515504,-0.188426,0.111573,-0.000645
0.383721,0.515504,-0.190540,0.105210,-0.000610
0.391473,0.515504,-0.192510,0.098724,-0.000574
0.399225,0.515504,-0.194337,0.092125,-0.000538
0.406977,0.515504,-0.196022,0.085422,-0.000501
0.414729,0.515504,-0.197567,0.078625,-0.000463
0.422481,0.515504,-0.198972,0.071743,-0.000425
0.430233,0.515504,-0.200239,0.064785,-0.000386
0.437984,0.515504,-0.201370,0.057758,-0.000347
0.445736,0.515504,-0.202364,0.050672,-0.000308
0.453488,0.515504,-0.203223,0.043534,-0.000268
0.461240,0.515504,-0.203948,0.036353,-0.000227
0.468992,0.515504,-0.204539,0.029134,-0.000187
0.476744,0.515504,-0.204997,0.021887,-0.000146
0.484496,0.515504,-0.205323,0.014618,-0.000105
0.492248,0.515504,-0.205518,0.007335,-0.000063
0.500000,0.515504,-0.205580,0.000045,-0.000022
0.507752,0.515504,-0.205510,-0.007246,0.000020
0.515504,0.515504,-0.205309,-0.014529,0.000062
0.523256,0.515504,-0.204976,-0.021798,0.000104
0.531008,0.515504,-0.204511,-0.029046,0.000147
0.538760,0.515504,-0.203912,-0.036265,0.000189
0.546512,0.515504,-0.203181,-0.043447,0.000231
0.554264,0.515504,-0.202315,-0.050586,0.000273
0.562016,0.515504,-0.201314,-0.057673,0.000316
0.569767,0.515504,-0.200177,-0.064700,0.000358
0.577519,0.515504,-0.198903,-0.071659,0.000400
0.585271,0.515504,-0.197491,-0.078542,0.000442
0.593023,0.515504,-0.195940,-0.085341,0.000483
0.600775,0.515504,-0.194249,-0.092045,0.000525
0.608527,0.515504,-0.192416,-0.098645,0.000566
0.616279,0.515504,-0.190440,-0.105133,0.000607
0.624031,0.515504,-0.188321,-0.111498,0.000647
0.631783,0.515504,-0.186056,-0.117728,0.000687
0.639535,0.515504,-0.183645,-0.123815,0.000727
0.647287,0.515504,-0.181088,-0.129746,0.000766
0.655039,0.515504,-0.178382,-0.135509,0.000805
0.662791,0.515504,-0.175529,-0.141093,0.000842
0.670543,0.515504,-0.172527,-0.146485,0.000880
0.678295,0.515504,-0.169377,-0.151672,0.000916
0.686047,0.515504,-0.166079,-0.156640,0.000952
0.693798,0.515504,-0.162634,-0.161376,0.000986
0.701550,0.515504,-0.159042,-0.165866,0.001020
0.709302,0.515504,-0.155305,-0.170095,0.001053
0.717054,0.515504,-0.151425,-0.174048,0.001084
0.724806,0.515504,-0.147405,-0.177709,0.001115
0.732558,0.515504,-0.143249,-0.181063,0.001144
0.740310,0.515504,-0.138958,-0.184095,0.001172
0.748062,0.515504,-0.134540,-0.186787,0.001198
0.755814,0.515504,-0.129997,-0.189124,0.001223
0.763566,0.515504,-0.125337,-0.191088,0.001246
0.771318,0.515504,-0.120567,-0.192664,0.001268
0.779070,0.515504,-0.115694,-0.193835,0.001288
0.786822,0.515504,-0.110727,-0.194585,0.001306
0.794574,0.515504,-0.105675,-0.194896,0.001321
0.802326,0.515504,-0.100550,-0.194754,0.001335
0.810078,0.515504,-0.095363,-0.194142,0.001347
0.817829,0.515504,-0.090127,-0.193045,0.001357
0.825581,0.515504,-0.084855,-0.191448,0.001364
0.833333,0.515504,-0.079562,-0.189337,0.001369
0.841085,0.515504,-0.074265,-0.186699,0.001371
0.848837,0.515504,-0.068981,-0.183522,0.001371
0.856589,0.515504,-0.063727,-0.179793,0.001368
0.864341,0.515504,-0.058523,-0.175503,0.001362
0.872093,0.515504,-0.053390,-0.170642,0.001354
0.879845,0.515504,-0.048347,-0.165203,0.001343
0.887597,0.515504,-0.043418,-0.159180,0.001328
0.895349,0.515504,-0.038626,-0.152567,0.001311
0.903101,0.515504,-0.033993,-0.145362,0.001291
0.910853,0.515504,-0.029546,-0.137563,0.001267
0.918605,0.515504,-0.025308,-0.129171,0.001241
0.926357,0.515504,-0.021306,-0.120189,0.001211
0.934109,0.515504,-0.017566,-0.110622,0.001178
0.941860,0.515504,-0.014114,-0.100476,0.001142
0.949612,0.515504,-0.010976,-0.089760,0.001103
0.957364,0.515504,-0.008181,-0.078486,0.001060
0.965116,0.515504,-0.005753,-0.066666,0.001014
0.972868,0.515504,-0.003720,-0.054318,0.000965
0.980620,0.515504,-0.002108,-0.041457,0.000912
0.988372,0.515504,-0.000943,-0.028105,0.000857
0.996124,0.515504,-0.000237,-0.014287,0.000801
0.003876,0.523256,-0.000242,0.014817,-0.000443
0.011628,0.523256,-0.000971,0.029145,-0.000509
0.019380,0.523256,-0.002179,0.042975,-0.000573
0.027132,0.523256,-0.003843,0.056285,-0.000634
0.034884,0.523256,-0.005937,0.069053,-0.000693
0.042636,0.523256,-0.008433,0.081263,-0.000748
0.050388,0.523256,-0.011305,0.092899,-0.000800
0.058140,0.523256,-0.014523,0.103947,-0.000849
0.065891,0.523256,-0.018061,0.114396,-0.000894
0.073643,0.523256,-0.021890,0.124239,-0.000937
0.081395,0.523256,-0.025983,0.133468,-0.000976
0.089147,0.523256,-0.030313,0.142080,-0.001012
0.096899,0.523256,-0.034853,0.150073,-0.001045
0.104651,0.523256,-0.039576,0.157447,-0.001075
0.112403,0.523256,-0.044458,0.164203,-0.001101
0.120155,0.523256,-0.049474,0.170347,-0.001125
0.127907,0.523256,-0.054600,0.175883,-0.001146
0.135659,0.523256,-0.059812,0.180819,-0.001164
0.143411,0.523256,-0.065091,0.185164,-0.001179
0.151163,0.523256,-0.070413,0.188928,-0.001191
0.158915,0.523256,-0.075761,0.192121,-0.001200
0.166667,0.523256,-0.081115,0.194758,-0.001207
0.174419,0.523256,-0.086458,0.196851,-0.001211
0.182171,0.523256,-0.091774,0.198415,-0.001213
0.189922,0.523256,-0.097048,0.199465,-0.001212
0.197674,0.523256,-0.102265,0.200017,-0.001209
0.205426,0.523256,-0.107414,0.200088,-0.001204
0.213178,0.523256,-0.112482,0.199693,-0.001196
0.220930,0.523256,-0.117459,0.198851,-0.001187
0.228682,0.523256,-0.122336,0.197578,-0.001175
0.236434,0.523256,-0.127103,0.195892,-0.001161
0.244186,0.523256,-0.131753,0.193810,-0.001146
0.251938,0.523256,-0.136281,0.191350,-0.001129
0.259690,0.523256,-0.140679,0.188530,-0.001110
0.267442,0.523256,-0.144944,0.185365,-0.001090
0.275194,0.523256,-0.149070,0.181874,-0.001068
0.282946,0.523256,-0.153055,0.178072,-0.001044
0.290698,0.523256,-0.156896,0.173976,-0.001019
0.298450,0.523256,-0.160590,0.169602,-0.000993
0.306202,0.523256,-0.164137,0.164966,-0.000966
0.313953,0.523256,-0.167534,0.160082,-0.000937
0.321705,0.523256,-0.170782,0.154965,-0.000907
0.329457,0.523256,-0.173880,0.149630,-0.000876
0.337209,0.523256,-0.176828,0.144090,-0.000845
0.344961,0.523256,-0.179627,0.138358,-0.000812
0.352713,0.523256,-0.182277,0.132447,-0.000778
0.360465,0.523256,-0.184779,0.126369,-0.000743
0.368217,0.523256,-0.187135,0.120137,-0.000708
0.375969,0.523256,-0.189345,0.113761,-0.000672
0.383721,0.523256,-0.191412,0.107253,-0.000635
0.391473,0.523256,-0.193335,0.100623,-0.000598
0.399225,0.523256,-0.195118,0.093881,-0.000559
0.406977,0.523256,-0.196761,0.087036,-0.000521
0.414729,0.523256,-0.198265,0.080099,-0.000481
0.422481,0.523256,-0.199633,0.073079,-0.000441
0.430233,0.523256,-0.200866,0.065983,-0.000401
0.437984,0.523256,-0.201965,0.058820,-0.000360
0.445736,0.523256,-0.202931,0.051599,-0.000319
0.453488,0.523256,-0.203765,0.044327,-0.000278
0.461240,0.523256,-0.204468,0.037012,-0.000236
0.468992,0.523256,-0.205042,0.029661,-0.000193
0.476744,0.523256,-0.205487,0.022281,-0.000151
0.484496,0.523256,-0.205803,0.014881,-0.000108
0.492248,0.523256,-0.205992,0.007466,-0.000065
0.500000,0.523256,-0.206052,0.000045,-0.000022
0.507752,0.523256,-0.205985,-0.007377,0.000022
0.515504,0.523256,-0.205789,-0.014792,0.000065
0.523256,0.523256,-0.205466,-0.022193,0.000109
0.531008,0.523256,-0.205015,-0.029572,0.000153
0.538760,0.523256,-0.204434,-0.036924,0.000197
0.546512,0.523256,-0.203724,-0.044240,0.000241
0.554264,0.523256,-0.202883,-0.051513,0.000285
0.562016,0.523256,-0.201910,-0.058735,0.000329
0.569767,0.523256,-0.200805,-0.065898,0.000372
0.577519,0.523256,-0.199566,-0.072995,0.000416
0.585271,0.523256,-0.198192,-0.080017,0.000460
0.593023,0.523256,-0.196681,-0.086955,0.000503
0.600775,0.523256,-0.195032,-0.093801,0.000546
0.608527,0.523256,-0.193244,-0.100544,0.000589
0.616279,0.523256,-0.191314,-0.107176,0.000632
0.624031,0.523256,-0.189243,-0.113686,0.000674
0.631783,0.523256,-0.187027,-0.120063,0.000716
0.639535,0.523256,-0.184666,-0.126297,0.000757
0.647287,0.523256,-0.182159,-0.132376,0.000798
0.655039,0.523256,-0.179505,-0.138289,0.000838
0.662791,0.523256,-0.176702,-0.144023,0.000878
0.670543,0.523256,-0.173749,-0.149565,0.000917
0.678295,0.523256,-0.170648,-0.154902,0.000955
0.686047,0.523256,-0.167396,-0.160021,0.000992
0.693798,0.523256,-0.163995,-0.164906,0.001028
0.701550,0.523256,-0.160446,-0.169544,0.001064
0.709302,0.523256,-0.156749,-0.173920,0.001098
0.717054,0.523256,-0.152906,-0.178017,0.001132
0.724806,0.523256,-0.148918,-0.181821,0.001164
0.732558,0.523256,-0.144790,-0.185314,0.001195
0.740310,0.523256,-0.140524,-0.188480,0.001224
0.748062,0.523256,-0.136125,-0.191302,0.001252
0.755814,0.523256,-0.131597,-0.193763,0.001279
0.763566,0.523256,-0.126946,-0.195845,0.001303
0.771318,0.523256,-0.122178,-0.197532,0.001327
0.779070,0.523256,-0.117302,-0.198806,0.001348
0.786822,0.523256,-0.112326,-0.199649,0.001367
0.794574,0.523256,-0.107259,-0.200044,0.001385
0.802326,0.523256,-0.102111,-0.199974,0.001400
0.810078,0.523256,-0.096896,-0.199422,0.001413
0.817829,0.523256,-0.091624,-0.198371,0.001424
0.825581,0.523256,-0.086311,-0.196807,0.001432
0.833333,0.523256,-0.080971,-0.194713,0.001438
0.841085,0.523256,-0.075620,-0.192075,0.001441
0.848837,0.523256,-0.070276,-0.188879,0.001442
0.856589,0.523256,-0.064958,-0.185114,0.001440
0.864341,0.523256,-0.059684,-0.180767,0.001435
0.872093,0.523256,-0.054476,-0.175828,0.001427
0.879845,0.523256,-0.049356,-0.170289,0.001416
0.887597,0.523256,-0.044346,-0.164143,0.001402
0.895349,0.523256,-0.039470,-0.157383,0.001385
0.903101,0.523256,-0.034753,-0.150006,0.001365
0.910853,0.523256,-0.030221,-0.142011,0.001342
0.918605,0.523256,-0.025898,-0.133396,0.001315
0.926357,0.523256,-0.021813,-0.124165,0.001285
0.934109,0.523256,-0.017992,-0.114322,0.001252
0.941860,0.523256,-0.014462,-0.103872,0.001215
0.949612,0.523256,-0.011253,-0.092826,0.001175
0.957364,0.523256,-0.008390,-0.081194,0.001131
0.965116,0.523256,-0.005903,-0.068989,0.001084
0.972868,0.523256,-0.003819,-0.056228,0.001034
0.980620,0.523256,-0.002166,-0.042929,0.000980
0.988372,0.523256,-0.000969,-0.029111,0.000923
0.996124,0.523256,-0.000244,-0.014802,0.000866
0.003876,0.531008,-0.000249,0.015350,-0.000510
0.011628,0.531008,-0.000998,0.030181,-0.000578
0.019380,0.531008,-0.002237,0.044487,-0.000643
0.027132,0.531008,-0.003944,0.058245,-0.000706
0.034884,0.531008,-0.006090,0.071435,-0.000766
0.042636,0.531008,-0.008647,0.084038,-0.000822
0.050388,0.531008,-0.011587,0.096038,-0.000875
0.058140,0.531008,-0.014879,0.107422,-0.000924
0.065891,0.531008,-0.018495,0.118179,-0.000970
0.073643,0.531008,-0.022407,0.128300,-0.001013
0.081395,0.531008,-0.026584,0.137781,-0.001053
0.089147,0.531008,-0.030999,0.146616,-0.001089
0.096899,0.531008,-0.035625,0.154805,-0.001122
0.104651,0.531008,-0.040433,0.162349,-0.001152
0.112403,0.531008,-0.045398,0.169250,-0.001178
0.120155,0.531008,-0.050494,0.175514,-0.001201
0.127907,0.531008,-0.055696,0.181146,-0.001222
0.135659,0.531008,-0.060981,0.186156,-0.001239
0.143411,0.531008,-0.066327,0.190552,-0.001253
0.151163,0.531008,-0.071711,0.194347,-0.001264
0.158915,0.531008,-0.077115,0.197553,-0.001273
0.166667,0.531008,-0.082519,0.200184,-0.001278
0.174419,0.531008,-0.087906,0.202254,-0.001281
0.182171,0.531008,-0.093259,0.203779,-0.001282
0.189922,0.531008,-0.098562,0.204776,-0.001280
0.197674,0.531008,-0.103803,0.205261,-0.001275
0.205426,0.531008,-0.108968,0.205252,-0.001269
0.213178,0.531008,-0.114045,0.204767,-0.001260
0.220930,0.531008,-0.119024,0.203825,-0.001249
0.228682,0.531008,-0.123897,0.202443,-0.001235
0.236434,0.531008,-0.128654,0.200640,-0.001220
0.244186,0.531008,-0.133288,0.198435,-0.001203
0.251938,0.531008,-0.137793,0.195845,-0.001184
0.259690,0.531008,-0.142165,0.192889,-0.001164
